1.3125 1.47167301 0.26257348 0.00000000
1.3375 3.44401789 0.49531209 0.00000000
1.3625 6.27757359 0.69460905 0.00000000
1.3875 10.99725533 1.05821300 0.00000000
1.4125 14.20424843 1.30066776 0.00000000
1.4375 15.75818157 1.39444470 0.00000000
1.4625 17.87335396 1.51905680 0.00000000
1.4875 20.02757454 1.75167561 0.00000000
1.5125 19.65960503 1.66444302 0.00000000
1.5375 19.59055519 1.71209300 0.00000000
1.5625 19.15221596 1.60989499 0.00000000
1.5875 18.25961304 1.59019089 0.00000000
1.6125 18.49487495 1.57257080 0.00000000
1.6375 19.26486588 1.60994363 0.00000000
1.6625 20.50530434 1.69552612 0.00000000
1.6875 22.14418411 1.86903894 0.00000000
1.7125 21.67222977 1.80082464 0.00000000
1.7375 20.13146400 1.70324516 0.00000000
1.7625 16.28960609 1.41206276 0.00000000
1.7875 14.92611408 1.24164546 0.00000000
1.8125 14.52309227 1.19790602 0.00000000
