1.3125 1.47167301 0.23582116 0.00000000
1.3375 3.44401789 0.41605691 0.00000000
1.3625 6.27757359 0.52872177 0.00000000
1.3875 10.99725533 0.69679204 0.00000000
1.4125 14.20424843 0.78156254 0.00000000
1.4375 15.75818157 0.79763186 0.00000000
1.4625 17.87335396 0.79976873 0.00000000
1.4875 20.02757454 0.97466404 0.00000000
1.5125 19.65960503 0.89450691 0.00000000
1.5375 19.59055519 0.93124181 0.00000000
1.5625 19.15221596 0.84325741 0.00000000
1.5875 18.25961304 0.87658700 0.00000000
1.6125 18.49487495 0.80041730 0.00000000
1.6375 19.26486588 0.80688899 0.00000000
1.6625 20.50530434 0.82052728 0.00000000
1.6875 22.14418411 0.95348008 0.00000000
1.7125 21.67222977 0.90146916 0.00000000
1.7375 20.13146400 0.85236697 0.00000000
1.7625 16.28960609 0.71390481 0.00000000
1.7875 14.92611408 0.62146730 0.00000000
1.8125 14.52309227 0.56911141 0.00000000
