22.5000 2.37173431 0.30432834 0.00000000
67.5000 2.52434355 0.26942314 0.00000000
112.5000 2.83717203 0.25175523 0.00000000
157.5000 3.18382528 0.33502949 0.00000000
202.5000 2.95985817 0.31086066 0.00000000
247.5000 2.69453815 0.24239460 0.00000000
292.5000 2.55753506 0.24734241 0.00000000
337.5000 2.67859671 0.36565312 0.00000000
