1.3125 1.16105831 0.19847970 0.00000000
1.3375 1.65363955 0.29246843 0.00000000
1.3625 4.16106033 0.46815899 0.00000000
1.3875 6.83292818 0.74790138 0.00000000
1.4125 8.72687531 0.79888809 0.00000000
1.4375 10.44730186 0.93091226 0.00000000
1.4625 10.56653214 0.93579853 0.00000000
1.4875 13.53813839 1.16245008 0.00000000
1.5125 13.11709595 1.31983268 0.00000000
1.5375 12.33339214 1.13834453 0.00000000
1.5625 13.47751999 1.12429190 0.00000000
1.5875 12.86232853 1.09376872 0.00000000
1.6125 13.59283161 1.15223074 0.00000000
1.6375 14.43187141 1.22561800 0.00000000
1.6625 14.98310184 1.26030326 0.00000000
1.6875 17.33684921 1.46245456 0.00000000
1.7125 16.35947418 1.41450095 0.00000000
1.7375 15.28491783 1.31141090 0.00000000
