22.5000 3.78262239 0.42693135 0.00000000
67.5000 3.01128654 0.26070464 0.00000000
112.5000 2.58966185 0.25739970 0.00000000
157.5000 2.81900989 0.30621225 0.00000000
202.5000 2.76457639 0.30711195 0.00000000
247.5000 2.39151315 0.24394517 0.00000000
292.5000 3.55814259 0.28668727 0.00000000
337.5000 3.90832370 0.44143611 0.00000000
