1.3125 0.82549924 0.18403427 0.00000000
1.3375 1.69391835 0.26794043 0.00000000
1.3625 3.41002154 0.40693331 0.00000000
1.3875 4.57234335 0.45195641 0.00000000
1.4125 6.49923468 0.49958010 0.00000000
1.4375 7.98685169 0.51145481 0.00000000
1.4625 9.39590454 0.54925388 0.00000000
1.4875 11.63981819 0.70894510 0.00000000
1.5125 11.30998707 0.68058820 0.00000000
1.5375 10.31846714 0.61596308 0.00000000
1.5625 9.92895794 0.56020929 0.00000000
1.5875 9.62466335 0.51792724 0.00000000
1.6125 10.63515663 0.58110458 0.00000000
