1.3125 0.82549924 0.19532602 0.00000000
1.3375 1.69391835 0.29785332 0.00000000
1.3625 3.41002154 0.51005024 0.00000000
1.3875 4.57234335 0.55650443 0.00000000
1.4125 6.49923468 0.69311816 0.00000000
1.4375 7.98685169 0.76821077 0.00000000
1.4625 9.39590454 0.86969405 0.00000000
1.4875 11.63981819 1.11434996 0.00000000
1.5125 11.30998707 1.07128108 0.00000000
1.5375 10.31846714 0.96585363 0.00000000
1.5625 9.92895794 0.90363914 0.00000000
1.5875 9.62466335 0.86013162 0.00000000
1.6125 10.63515663 0.98719180 0.00000000
