22.5000 1.54198538 0.21319186 0.00000000
67.5000 1.61042537 0.24233324 0.00000000
112.5000 1.86660325 0.25330501 0.00000000
157.5000 2.73437886 0.28056935 0.00000000
202.5000 2.94999233 0.36002408 0.00000000
247.5000 2.40865760 0.27831526 0.00000000
292.5000 1.48854409 0.22165029 0.00000000
337.5000 1.30568954 0.21127630 0.00000000
