1.0859 16.15378434 2.84999497 0.00000000
1.1020 33.85703664 5.66817105 0.00000000
1.1181 34.84744196 5.15699695 0.00000000
1.1343 29.65212168 4.70814697 0.00000000
1.1504 40.24836983 9.81774248 0.00000000
1.1665 17.01276034 7.51392951 0.00000000
1.1826 13.68514379 5.09301512 0.00000000
1.1987 27.64838489 19.35743680 0.00000000
1.2149 2.75205181 2.14847865 0.00000000
