1.3125 0.86220658 0.26477379 0.00000000
1.3375 1.83540082 0.35356450 0.00000000
1.3625 3.29778719 0.39994073 0.00000000
1.3875 5.47907495 0.66871482 0.00000000
1.4125 7.52841473 0.73008430 0.00000000
1.4375 9.13918877 0.80119944 0.00000000
1.4625 10.57035732 0.91078401 0.00000000
1.4875 11.97786522 1.07256818 0.00000000
1.5125 11.81944466 1.02401376 0.00000000
1.5375 12.05461121 1.04815483 0.00000000
1.5625 10.86402225 0.98225319 0.00000000
1.5875 10.80133629 1.00131786 0.00000000
1.6125 11.74306965 1.09077251 0.00000000
1.6375 12.50213337 1.09950829 0.00000000
1.6625 13.52813816 1.16797030 0.00000000
1.6875 14.01452827 1.23220134 0.00000000
