1.3125 0.86220658 0.25563511 0.00000000
1.3375 1.83540082 0.30982047 0.00000000
1.3625 3.29778719 0.32167230 0.00000000
1.3875 5.47907495 0.54250850 0.00000000
1.4125 7.52841473 0.48659810 0.00000000
1.4375 9.13918877 0.47061419 0.00000000
1.4625 10.57035732 0.51073412 0.00000000
1.4875 11.97786522 0.64559447 0.00000000
1.5125 11.81944466 0.56821146 0.00000000
1.5375 12.05461121 0.57815494 0.00000000
1.5625 10.86402225 0.57399548 0.00000000
1.5875 10.80133629 0.58613011 0.00000000
1.6125 11.74306965 0.68880001 0.00000000
1.6375 12.50213337 0.62109051 0.00000000
1.6625 13.52813816 0.65298445 0.00000000
1.6875 14.01452827 0.69198731 0.00000000
