1.1026 9.30006299 2.15387195 0.00000000
1.1522 38.94150059 5.43115333 0.00000000
1.2017 71.20095484 7.80913346 0.00000000
1.2513 63.33884743 6.86058026 0.00000000
1.3008 37.60314600 4.39036273 0.00000000
1.3504 27.64393806 3.54089531 0.00000000
1.3999 27.50711227 3.35390050 0.00000000
1.4495 20.36893604 3.11234295 0.00000000
1.4990 17.92118228 2.70196162 0.00000000
1.5486 10.40652365 2.32130395 0.00000000
1.5982 4.47074561 1.09381915 0.00000000
