1.3125 1.63200462 0.30814668 0.00000000
1.3375 3.13789034 0.36647833 0.00000000
1.3625 5.71346951 0.47662207 0.00000000
1.3875 9.40975761 0.58547507 0.00000000
1.4125 11.55378342 0.61563855 0.00000000
1.4375 15.02723026 0.68759583 0.00000000
1.4625 16.57633400 0.65005668 0.00000000
1.4875 18.57237434 0.79543656 0.00000000
1.5125 18.10161781 0.75061693 0.00000000
1.5375 17.99214172 0.76956775 0.00000000
1.5625 17.93108177 0.77495255 0.00000000
1.5875 17.32490730 0.71082447 0.00000000
1.6125 17.78307152 0.72391451 0.00000000
1.6375 18.88167763 0.72809632 0.00000000
1.6625 19.49761772 0.74182904 0.00000000
1.6875 20.79747772 0.82907218 0.00000000
1.7125 19.92857361 0.80458177 0.00000000
1.7375 19.12942505 0.74110119 0.00000000
1.7625 15.35783291 0.62108708 0.00000000
1.7875 13.39496803 0.56021522 0.00000000
