1.3125 1.63200462 0.34864777 0.00000000
1.3375 3.13789034 0.43014073 0.00000000
1.3625 5.71346951 0.63121128 0.00000000
1.3875 9.40975761 0.91936684 0.00000000
1.4125 11.55378342 1.03792751 0.00000000
1.4375 15.02723026 1.28616214 0.00000000
1.4625 16.57633400 1.35941672 0.00000000
1.4875 18.57237434 1.55387092 0.00000000
1.5125 18.10161781 1.50849187 0.00000000
1.5375 17.99214172 1.49249423 0.00000000
1.5625 17.93108177 1.49796486 0.00000000
1.5875 17.32490730 1.44243765 0.00000000
1.6125 17.78307152 1.47726333 0.00000000
1.6375 18.88167763 1.57315767 0.00000000
1.6625 19.49761772 1.58318532 0.00000000
1.6875 20.79747772 1.71441448 0.00000000
1.7125 19.92857361 1.65571988 0.00000000
1.7375 19.12942505 1.56695592 0.00000000
1.7625 15.35783291 1.29136765 0.00000000
1.7875 13.39496803 1.12875915 0.00000000
