1.3125 1.05743825 0.20010960 0.00000000
1.3375 2.11093211 0.29241100 0.00000000
1.3625 4.51547241 0.40939414 0.00000000
1.3875 6.60620642 0.48230613 0.00000000
1.4125 9.65730953 0.49278279 0.00000000
1.4375 12.91294384 0.58130709 0.00000000
1.4625 13.43506241 0.57484242 0.00000000
1.4875 15.55609417 0.67858382 0.00000000
1.5125 14.17475414 0.62504669 0.00000000
1.5375 14.18406963 0.60483003 0.00000000
1.5625 13.57101631 0.56969552 0.00000000
1.5875 13.10105419 0.56316276 0.00000000
1.6125 14.33190441 0.65555301 0.00000000
1.6375 15.18293762 0.67571551 0.00000000
1.6625 16.01327515 0.64583349 0.00000000
1.6875 17.41425514 0.72790015 0.00000000
1.7125 16.53103638 0.73646116 0.00000000
1.7375 16.05474281 0.69129842 0.00000000
1.7625 13.84411812 0.63268717 0.00000000
