1.3125 0.77078730 0.19700081 0.00000000
1.3375 1.71659267 0.25347632 0.00000000
1.3625 3.15795088 0.34186102 0.00000000
1.3875 4.46377993 0.47046215 0.00000000
1.4125 7.17466784 0.46283801 0.00000000
1.4375 8.45848846 0.48798243 0.00000000
1.4625 9.52628803 0.53878322 0.00000000
1.4875 11.03613758 0.62816452 0.00000000
1.5125 11.37561226 0.65075099 0.00000000
1.5375 11.90684891 0.63315182 0.00000000
1.5625 10.98929882 0.60634497 0.00000000
1.5875 10.66959190 0.61048895 0.00000000
1.6125 11.33172321 0.62208342 0.00000000
1.6375 11.11237335 0.72127882 0.00000000
1.6625 12.05051231 0.62505727 0.00000000
