1.3125 1.30469489 0.22225380 0.00000000
1.3375 2.36143422 0.34705895 0.00000000
1.3625 5.12095356 0.55533290 0.00000000
1.3875 7.93714476 0.78004682 0.00000000
1.4125 10.88816452 0.96209872 0.00000000
1.4375 12.63367462 1.05992234 0.00000000
1.4625 15.10072231 1.22144008 0.00000000
1.4875 16.81368637 1.39424849 0.00000000
1.5125 15.71257401 1.32467878 0.00000000
1.5375 16.08034706 1.35778964 0.00000000
1.5625 15.44323540 1.30503631 0.00000000
1.5875 14.21792507 1.26620054 0.00000000
1.6125 14.37140369 1.18897784 0.00000000
1.6375 14.75422096 1.24380314 0.00000000
1.6625 15.73948097 1.28906620 0.00000000
1.6875 17.58523178 1.43574369 0.00000000
1.7125 18.62725067 1.55042720 0.00000000
1.7375 16.37364197 1.37271166 0.00000000
1.7625 14.44610023 1.19736397 0.00000000
